Cell.type,ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SYMBOL
Mono,ENSG00000126777,2634.935178790987,-0.1786055538543908,0.055402654514877296,-3.223772496432094,0.0012651386606890706,0.0569195228344818,KTN1
Mono,ENSG00000132361,232.55194950753224,-0.33186232090559015,0.10285048223025624,-3.22664817616153,0.0012524936163928956,0.0569195228344818,CLUH
Mono,ENSG00000140391,4593.591672569428,-0.228643532928753,0.07085897036899173,-3.2267408309507224,0.0012520881386991897,0.0569195228344818,TSPAN3
Mono,ENSG00000177830,2149.3176178775143,-0.20686870655938996,0.06415809884165917,-3.2243584254255655,0.0012625526708678044,0.0569195228344818,CHID1
Mono,ENSG00000198416,24.640822566886005,1.1728440458032996,0.3636064325730313,3.225586625362385,0.0012571478557005524,0.0569195228344818,NA
Mono,ENSG00000211659,297.61584906389254,-2.226528930115328,0.6904820310218327,-3.224600829684627,0.0012614842507194322,0.0569195228344818,IGLV3-25
Mono,ENSG00000119632,1671.3621015283975,-0.15922739410761286,0.04941158600616606,-3.222470820664265,0.0012709010976157177,0.056959229064447475,IFI27L2
Mono,ENSG00000186162,458.14242987146133,0.4230863179526536,0.1313742053993565,3.220467188871203,0.0012798184193811867,0.057236323755658625,CIDECP1
Mono,ENSG00000157077,11.507591081251872,-1.0691630431890753,0.3321128967523048,-3.2192758957700893,0.0012851477064044668,0.05730542104212151,ZFYVE9
Mono,ENSG00000165929,17.966460178035767,-0.6436997819300586,0.1999751597442378,-3.2188987009853185,0.0012868393640610182,0.05730542104212151,TC2N
Mono,ENSG00000211598,4134.265722525935,-1.7916311286176343,0.5570392890695768,-3.216346070687756,0.0012983416279228111,0.057694883805572056,IGKV4-1
T cell ,ENSG00000163534,163.64927190101756,1.0183693528613427,0.2887459562756142,3.5268696607798975,4.2050371185603464e-4,0.05780063046892,FCRL1
Mono,ENSG00000211595,17.489974211687144,-2.055790825974951,0.6398858678435739,-3.212746099398945,0.0013147245846399985,0.05829912194176943,IGKJ3
Mono,ENSG00000272894,37.811156244815784,-0.63960691363935,0.19913835632375448,-3.2118720142466777,0.0013187311005163549,0.058353154194095785,NA
Mono,ENSG00000174837,227.3389275143104,0.7237463161599139,0.22538479822172905,3.2111585247551027,0.0013220098476914085,0.058374823021479276,ADGRE1
T cell ,ENSG00000107796,1110.1758686202534,-0.8945390072687438,0.2539757186883518,-3.5221438170883324,4.280718477126431e-4,0.05847084521146656,ACTA2
Mono,ENSG00000234506,32.04040656298844,0.6616219418730535,0.20617756892196631,3.2089908971788432,0.0013320170914798467,0.05869287942036461,LINC01506
Mono,ENSG00000253936,42.34559048985962,-3.2330024449537857,1.0078715816924726,-3.20775236020124,0.0013377663511455033,0.058822373381250806,IGHV3-63
T cell ,ENSG00000107854,1426.6354886961558,-0.2063453564917976,0.05867833797765685,-3.516550802280195,4.371929848916598e-4,0.058834245805777084,TNKS2
T cell ,ENSG00000145850,98.95550479648382,1.07529157170039,0.30601030582021693,3.513906398734593,4.415683795166067e-4,0.058834245805777084,TIMD4
T cell ,ENSG00000150403,386.6299454730212,-0.2598682954175418,0.07394094747149074,-3.514538348561718,4.405190626029667e-4,0.058834245805777084,TMCO3
T cell ,ENSG00000151726,570.5300060379599,-0.26720476496574985,0.07595876216404404,-3.5177609185979377,4.3520427042735007e-4,0.058834245805777084,ACSL1
Mono,ENSG00000128609,1919.3968341639043,-0.17808388993986113,0.055528686884572416,-3.207061069354016,0.0013409852539521124,0.05884029636313986,NDUFA5
Mono,ENSG00000159263,20.98927325860412,-0.6165638145573125,0.19236201789662072,-3.205226381481746,0.0013495629109922349,0.05909278603989011,SIM2
Mono,ENSG00000107372,14220.29186676496,0.28231906271652696,0.08816331727594749,3.2022282218905183,0.0013636891178560183,0.05920070658957585,ZFAND5
Mono,ENSG00000164691,4131.297807906284,0.3816595317221383,0.11919866981841909,3.2018774396017853,0.0013653507549213724,0.05920070658957585,TAGAP
Mono,ENSG00000182600,4.679336202151354,-1.6024147347878508,0.500355228281573,-3.2025541939297937,0.0013621466778644576,0.05920070658957585,SNORC
Mono,ENSG00000228097,7.774171106315537,1.314563102084589,0.4102819885260754,3.2040477984595763,0.0013550997729788598,0.05920070658957585,MTATP6P11
Mono,ENSG00000274605,34.70631968264938,0.4378639175030604,0.13675962388411278,3.201704604526385,0.001366170152067135,0.05920070658957585,PCCA-DT
T cell ,ENSG00000273428,286.82860702297023,0.5861605395571062,0.1669740698227085,3.510488426014207,4.4728427923505554e-4,0.05923243888065206,LOC105372990
Fibro,ENSG00000224858,8.199055338832412,1.6218456092042728,0.38214483452080655,4.244060007347734,2.195116109469077e-5,0.05935813471615331,NA
Mono,ENSG00000236377,9.579790518703362,-1.915428987187142,0.5988452249067773,-3.1985376312975,0.0013812650457181131,0.059731151667107664,NA
T cell ,ENSG00000175084,13.070525601686699,-2.586861219310605,0.7379311462789504,-3.5055590651715467,4.5564938858359307e-4,0.05997450558338469,DES
Mono,ENSG00000158270,2244.6096617972876,-0.48592801196649327,0.15204150310033063,-3.196022152226648,0.001393364136110498,0.06013012653359325,COLEC12
Mono,ENSG00000211679,4374.144201566863,-1.4933391261871938,0.4678279165354,-3.192069291731107,0.001412574412665194,0.060833708759429034,IGLC3
Fibro,ENSG00000165181,12.907410226236431,-0.8258330636599165,0.19678058490654263,-4.196720240729698,2.7080810715002392e-5,0.06102435021203163,SHOC1
Fibro,ENSG00000237676,3.2801060552291443,1.4293694036424858,0.33948578647862926,4.210395429124881,2.5492409945815967e-5,0.06102435021203163,NA
Mono,ENSG00000105483,2096.694248230287,0.17355089585477235,0.054416486197753064,3.1893072850032445,0.0014261419293748639,0.061291890311736964,CARD8
Fibro,ENSG00000011143,508.21740237223383,-0.25349448186961454,0.06068602166380789,-4.177147799767443,2.9518722919158205e-5,0.06140121434284284,MKS1
Mono,ENSG00000126368,183.87740685859217,0.674690073372152,0.2116451129968345,3.1878367698584333,0.0014334142957940308,0.061478199202805464,NR1D1
T cell ,ENSG00000106069,200.37932108409944,-0.5694071726508079,0.16316507739470504,-3.4897613002896537,4.8345216334827435e-4,0.06197641736752837,CHN2
T cell ,ENSG00000118058,3259.5565155795807,-0.1388225090215826,0.03979133374454222,-3.488762400195332,4.852622772096548e-4,0.06197641736752837,KMT2A
T cell ,ENSG00000127528,1582.2126858765948,0.25703385814163826,0.07363973360683111,3.4904235193729,4.822556248785618e-4,0.06197641736752837,KLF2
T cell ,ENSG00000211950,1256.4222010951262,2.2276781829216827,0.637686789101681,3.4933735824445207,4.7695875111455156e-4,0.06197641736752837,IGHV1-24
T cell ,ENSG00000236120,17.61973965455615,0.5366903327230496,0.15373847239395058,3.490930567774834,4.813413261073103e-4,0.06197641736752837,LOC101928228
T cell ,ENSG00000274835,36.85295686278012,-3.797004987041135,1.0888191627727744,-3.487268700682789,4.8798081636648635e-4,0.06197641736752837,NA
Mono,ENSG00000229702,16.693481289500788,0.6692045278694007,0.21021835180198994,3.18337824520545,0.0014556731934513428,0.062206462037581546,NA
Mono,ENSG00000272449,41.711572297328956,0.7959310360648758,0.2500375565983443,3.1832459367031993,0.0014563385761306715,0.062206462037581546,NA
T cell ,ENSG00000225698,302.9631308559896,3.8228006814219753,1.097583938561281,3.4829233073808674,4.95970425904835e-4,0.06255250876606128,IGHV3-72
T cell ,ENSG00000269927,152.4457239633195,-0.6240193372567391,0.17922933347419895,-3.4816808452092474,4.982771901891795e-4,0.06255250876606128,NA
T cell ,ENSG00000171724,64.18592255497613,-1.5090727272698234,0.4337727707596426,-3.4789475711605102,5.03387060720328e-4,0.06283080565933381,VAT1L
Mono,ENSG00000271614,1932.7132088856338,0.4594206234368821,0.14452197730013402,3.1788979919835074,0.0014783610824183125,0.06301852842161972,ATP2B1-AS1
Mono,ENSG00000174327,32.85809676779105,0.7615824210753992,0.23963114489187565,3.1781445663877874,0.0014822082622546315,0.06305410351420616,SLC16A13
Mono,ENSG00000131435,89.15371000454167,-0.5825772221208372,0.18336218440638485,-3.1771939454520988,0.0014870755333377449,0.06313284160803043,PDLIM4
Mono,ENSG00000106648,4.9245877167107475,0.9301928779226987,0.2930559152042959,3.1741139818803528,0.0015029465760898085,0.06354883199507008,GALNTL5
Mono,ENSG00000158019,2071.589346666651,0.3268176391852406,0.10296143204077479,3.1741753461219755,0.0015026288486094798,0.06354883199507008,BABAM2
Mono,ENSG00000117724,404.06625050692537,-0.8100658966294756,0.2554918009308579,-3.1706140615005434,0.001521170988363811,0.06407222557741592,CENPF
Mono,ENSG00000153823,1019.0950494396008,0.5155387731857558,0.16262636123657961,3.170081217249762,0.0015239633448169987,0.06407222557741592,PID1
Mono,ENSG00000169688,4.38029792859874,2.086311158949131,0.658225638957616,3.169598744669184,0.0015264958020608434,0.06407222557741592,MT1B
Mono,ENSG00000175899,23181.828200977026,-0.3743138343076038,0.11810263965278514,-3.1693943116603034,0.0015275700221275938,0.06407222557741592,A2M
Mono,ENSG00000169291,251.19443144035787,-0.5390676302596605,0.17016339351273066,-3.1679412306697476,0.0015352255127816176,0.06426453996503852,SHE
T cell ,ENSG00000151690,976.0955527985012,-0.2474654949698161,0.07134562835183039,-3.468544614247094,5.232856324116994e-4,0.06475150388167167,MFSD6
T cell ,ENSG00000162923,1427.7958082903474,-0.20528686959741618,0.05919801787819268,-3.46779971619691,5.247382209768033e-4,0.06475150388167167,WDR26
Mono,ENSG00000150681,1024.1390355339759,0.4703378140470393,0.14861218886825628,3.164867011440028,0.0015515384895484754,0.06475789108514865,RGS18
Mono,ENSG00000211662,587.277110341775,-1.6787185663292485,0.5304752785908855,-3.164555699538855,0.001553199298841119,0.06475789108514865,IGLV3-21
T cell ,ENSG00000197696,421.0795180203321,-0.5140507642126938,0.14831111457942447,-3.4660299443532683,5.282044483168401e-4,0.06481098422906856,NMB
Mono,ENSG00000095015,1548.2611354511928,0.2701713552075333,0.08546352003322834,3.161247689101623,0.001570948515802021,0.06481149631780465,MAP3K1
Mono,ENSG00000102854,181.17536928526746,1.1672865694849714,0.36932175485130175,3.160622287075806,0.0015743250455445515,0.06481149631780465,MSLN
Mono,ENSG00000130475,304.5404175926291,0.33046198964997586,0.10446668436857462,3.163324189404297,0.0015597853086783344,0.06481149631780465,FCHO1
Mono,ENSG00000184661,118.23903815940812,-1.037774847272524,0.3280991225564304,-3.1629918397420735,0.0015615670871206046,0.06481149631780465,CDCA2
Mono,ENSG00000197576,14.621342498678308,-2.089167462578168,0.660768204042211,-3.161725170487635,0.001568375095973553,0.06481149631780465,HOXA4
Mono,ENSG00000211935,25.494608072250543,-1.6339268167885341,0.5166567105804413,-3.1624999411173595,0.0015642076724343573,0.06481149631780465,IGHV1-3
Mono,ENSG00000228126,5.275609590002663,-0.9885226306353948,0.31279563075793126,-3.16028273233906,0.0015761610905763294,0.06481149631780465,FALEC
Mono,ENSG00000116690,9680.05065734359,-1.205376490133377,0.3816538012304131,-3.1582981389085227,0.0015869317039777038,0.06482268433520445,PRG4
Mono,ENSG00000117625,817.9286527222878,0.191347053551165,0.060586323709774216,3.1582548970584847,0.0015871671348706559,0.06482268433520445,RCOR3
Mono,ENSG00000119698,6.49046871878824,-1.2435257984831227,0.39377613160429986,-3.1579511775302938,0.0015888216466297127,0.06482268433520445,PPP4R4
Mono,ENSG00000160862,4.6178171084473725,-1.6340622846524053,0.5172654816105797,-3.15903987941457,0.001582898289193656,0.06482268433520445,AZGP1
Mono,ENSG00000055211,1707.7746049638151,-0.18406971792495455,0.05833371304802229,-3.155460338576804,0.0016024505148347805,0.06487289995259567,GINM1
Mono,ENSG00000165175,112.38486015669736,0.337846764068824,0.10704017765047885,3.1562612421291383,0.0015980565992886012,0.06487289995259567,MID1IP1
Mono,ENSG00000224607,18.116642027397383,-2.982853653824734,0.9451056125175504,-3.156106168790044,0.001598906495556674,0.06487289995259567,NA
Mono,ENSG00000280710,7.249200186395031,0.9811171128249843,0.3108815784269636,3.155919105240522,0.001599932271325601,0.06487289995259567,NA
Mono,ENSG00000221923,225.4413245122593,-0.45660842870129587,0.1448094979702025,-3.153166298492743,0.0016150976930592881,0.06525867705739556,ZNF880
Mono,ENSG00000145826,35.0095672265815,-0.6687052102576553,0.21215510251407269,-3.1519638336923745,0.0016217635909871457,0.06540175714713094,LECT2
Mono,ENSG00000181523,2387.835094686991,-0.20740361032403618,0.06581383490560613,-3.1513679551040594,0.0016250762353115416,0.06540931847128954,SGSH
Mono,ENSG00000161091,489.39148472844397,-0.20328313096744188,0.06452438758416242,-3.150485244083711,0.001629994902494207,0.06548136911555423,MFSD12
Mono,ENSG00000254893,36.989077217449555,-1.396318915152368,0.443373720723359,-3.149304638250301,0.0016365949252650693,0.06562055897662433,NA
Fibro,ENSG00000162624,5.308342090712801,-2.169900833163782,0.5234986141590853,-4.144998237768733,3.398163234906095e-5,0.06563552288221122,LHX8
Mono,ENSG00000164919,5406.154087853264,-0.18348800830907766,0.058274845506447764,-3.1486657187066385,0.0016401769689833661,0.06563843969564408,COX6C
Mono,ENSG00000007312,127.9592216143498,0.5801167031456301,0.18434713527313845,3.1468712670044945,0.001650276019348071,0.06573587515421932,CD79B
Mono,ENSG00000114423,999.0135987664512,-0.3023137764855625,0.0960775519569284,-3.146559943795091,0.001652033938419463,0.06573587515421932,CBLB
Mono,ENSG00000174684,142.86012103062743,-0.34884145374436165,0.11086367971593902,-3.1465801481439395,0.0016519198001880417,0.06573587515421932,B4GAT1
T cell ,ENSG00000120337,6.94250479970799,2.593743136478527,0.7497517290365943,3.459469363026878,5.412408460443155e-4,0.0660374645752272,TNFSF18
T cell ,ENSG00000100823,2321.2981949259165,0.17902095472626525,0.05182708106549576,3.454197131033291,5.519337716050483e-4,0.06622595387689745,APEX1
T cell ,ENSG00000116791,972.7731599882762,-0.30521330623903264,0.0883202719451386,-3.4557559608582302,5.487519018581677e-4,0.06622595387689745,CRYZ
T cell ,ENSG00000228906,9.345714203588077,-0.6063562927551711,0.1755328760372576,-3.454374510598627,5.51570841398179e-4,0.06622595387689745,NA
Mono,ENSG00000089060,2845.5456479204477,-0.19192844803283882,0.06107208547556886,-3.1426542345539756,0.0016742348221097326,0.06649285545874138,SLC8B1
Mono,ENSG00000102580,3338.5763913245037,-0.16519515449059274,0.052612875443178,-3.1398237237385707,0.001690495225619999,0.067011486879217,DNAJC3
Mono,ENSG00000160209,1445.1496902549106,-0.1941900558933847,0.06186813508131291,-3.138773386948902,0.0016965659472846836,0.0671028719494489,PDXK
Mono,ENSG00000247363,36.810606130500915,-0.8377309427533575,0.26693640804906493,-3.1383165334246055,0.0016992127153945497,0.0671028719494489,LOC100507250
Mono,ENSG00000158079,132.47508685400805,-0.5347281593163093,0.17054037003806025,-3.1354931339539824,0.0017156544441534742,0.06737223714144075,PTPDC1
Mono,ENSG00000185896,881.8496234921729,-0.24205212720621383,0.07719116047706474,-3.1357492970731156,0.001714156695783609,0.06737223714144075,LAMP1
Mono,ENSG00000198791,2215.6321604820423,0.11939893502998095,0.038079869651094424,3.1354869678906425,0.0017156905110553237,0.06737223714144075,CNOT7
Mono,ENSG00000128039,1026.396067987236,-0.20052971894927396,0.06402881132418756,-3.1318669642945838,0.0017369856344411937,0.06783290470088472,SRD5A3
Mono,ENSG00000154122,1824.0841978230476,-0.3827311470830872,0.12222783794648304,-3.131292784960039,0.0017403855625597276,0.06783290470088472,ANKH
Mono,ENSG00000179071,64.09384170076528,-0.966875211366277,0.3086589937775067,-3.1325029591175233,0.0017332268038278019,0.06783290470088472,CCDC89
Mono,ENSG00000232626,12.769689849723026,-1.2811083486154413,0.40909975024228,-3.1315305077960427,0.0017389771761497363,0.06783290470088472,LOC100420423
Mono,ENSG00000205269,282.84170115231734,0.4356989198057856,0.1391879944432591,3.1302909532431054,0.0017463324351839123,0.0679381744765786,TMEM170B
Mono,ENSG00000242042,7.7288413867689725,0.6683039070223135,0.2136421032393718,3.1281470126397477,0.0017591216909830744,0.06830875137713496,LINC01743
Mono,ENSG00000170430,679.6878867202724,-0.21944151302618814,0.07017789191053017,-3.126932243931668,0.0017664063169686194,0.06846460039658,MGMT
Mono,ENSG00000141293,79.62248616437901,-0.7906123170715084,0.2528967053962299,-3.1262262425791754,0.001770652740474532,0.0685023324549574,SKAP1
Mono,ENSG00000076716,93.51645220348902,-0.9254493953429594,0.2961211442600611,-3.1252391572896476,0.0017766055482082814,0.06860581941697293,GPC4
Mono,ENSG00000242766,16.87227398664969,-2.7600076631497004,0.8833836162854802,-3.124359125829381,0.0017819282538309549,0.06868463785024288,IGKV1D-17
Mono,ENSG00000229031,8.439682514306828,0.9072919340978436,0.29070416092838125,3.121014612244806,0.0018022909097553858,0.06934181753893424,MTCO1P25
Mono,ENSG00000196639,603.1577899363182,-0.5020629821443354,0.16093873065824227,-3.119590791420368,0.0018110243919600788,0.06942260169180303,HRH1
Mono,ENSG00000269404,175.59059376607425,0.5469172092682753,0.1753083624605941,3.1197439847811683,0.001810082865409269,0.06942260169180303,SPIB
Mono,ENSG00000073536,138.22998784547536,-0.48663749692767083,0.1560976241012853,-3.117520203971278,0.0018237944555258233,0.06950473534740073,NLE1
Mono,ENSG00000076706,68.8712807603114,0.5147869008666821,0.16514976921716532,3.117091251818572,0.0018264502838542954,0.06950473534740073,MCAM
Mono,ENSG00000124613,21.513965239785623,-0.8468785839200113,0.2716442703241886,-3.1176014973896575,0.0018232915329877298,0.06950473534740073,ZNF391
Mono,ENSG00000183785,35.191740958128484,0.7933379217678522,0.2543983850557083,3.1184864699283636,0.001817824880760594,0.06950473534740073,TUBA8
Mono,ENSG00000124253,26.407641031392505,0.8876929232968213,0.2850024840591273,3.1146848639840568,0.0018414152762352852,0.06989748955096203,PCK1
Mono,ENSG00000147650,250.9118181651586,-0.4332455035409744,0.13911225402704533,-3.1143590230142166,0.001843450273871526,0.06989748955096203,LRP12
